EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,runoff,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status
67100000,2,1/11/1963,,1,1,1166.765,949,1015.589,25,16,1,1,1,0,0,975.041,982.552,990.093,993.876,990.093,993.876,986.318,986.318,986.318,975.041,975.041,967.562,960.114,952.697,952.697,949,960.114,967.562,975.041,1012.906,1053.53,1096.33,1131.246,1157.829,1166.765,1131.246,1087.695,1053.53,1036.672,1020.572,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1963,,1,1,1005.27,930.634,960.402,1,31,1,1,1,0,0,1005.27,1005.27,997.666,997.666,993.876,990.093,982.552,978.792,975.041,967.562,960.114,952.697,952.697,952.697,945.312,945.312,945.312,937.957,945.312,937.957,934.292,1005.27,937.957,952.697,945.312,945.312,937.957,937.957,937.957,937.957,930.634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1964,,1,1,1005.27,923.341,968.246,28,9,1,1,1,0,0,937.957,937.957,937.957,945.312,937.957,937.957,945.312,930.634,923.341,930.634,937.957,945.312,960.114,975.041,990.093,990.093,993.876,982.552,975.041,975.041,975.041,975.041,975.041,990.093,997.666,997.666,997.666,1005.27,1005.27,1005.27,1001.464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1964,,1,1,1230.38,975.041,1071.408,25,8,1,1,1,0,0,1001.464,997.666,997.666,993.876,1001.464,1001.464,993.876,975.041,975.041,975.041,982.552,982.552,990.093,997.666,1012.906,1012.906,1053.53,1070.538,1087.695,1122.461,1157.829,1184.751,1184.751,1221.178,1230.38,1230.38,1221.178,1212.015,1202.889,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
67100000,2,1/3/1964,,1,1,1267.567,1184.751,1222.863,23,3,1,1,1,0,0,1193.801,1193.801,1184.751,1193.801,1184.751,1184.751,1184.751,1184.751,1184.751,1184.751,1202.889,1202.889,1202.889,1212.015,1230.38,1230.38,1230.38,1230.38,1230.38,1230.38,1248.897,1258.213,1267.567,1267.567,1258.213,1248.897,1248.897,1248.897,1258.213,1258.213,1267.567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1964,,1,1,1324.49,1248.897,1283.062,7,27,1,1,1,0,0,1267.567,1276.958,1276.958,1276.958,1276.958,1276.958,1324.49,1324.49,1314.908,1314.908,1314.908,1314.908,1305.363,1295.857,1276.958,1276.958,1324.49,1276.958,1324.49,1267.567,1267.567,1267.567,1258.213,1267.567,1258.213,1258.213,1248.897,1248.897,1258.213,1248.897,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1964,,1,1,1267.567,1202.889,1241.18,17,30,1,1,1,0,0,1248.897,1248.897,1248.897,1239.619,1230.38,1230.38,1230.38,1230.38,1230.38,1230.38,1230.38,1239.619,1248.897,1248.897,1258.213,1258.213,1267.567,1267.567,1267.567,1267.567,1258.213,1258.213,1248.897,1239.619,1239.619,1230.38,1230.38,1230.38,1212.015,1202.889,1202.889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1964,,1,1,1184.751,967.562,1072.463,1,30,1,1,1,0,0,1184.751,1175.739,1175.739,1166.765,1148.93,1131.246,1113.713,1113.713,1113.713,1105.003,1105.003,1096.33,1096.33,1079.098,1079.098,1070.538,1062.015,1053.53,1045.082,1045.082,1032.481,1028.299,1012.906,1012.906,1012.906,997.666,997.666,975.041,975.041,967.562,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1964,,1,1,967.562,787.328,863.873,1,31,1,1,1,0,0,967.562,937.957,937.957,937.957,923.341,923.341,908.85,901.651,901.651,894.483,890.911,890.911,883.789,873.165,866.12,862.61,859.107,852.125,852.125,831.362,824.503,824.503,821.085,817.675,814.272,814.272,800.739,797.375,790.669,790.669,787.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1964,,1,1,780.669,693.757,735.97,1,31,1,1,1,0,0,780.669,780.669,774.04,767.442,767.442,764.154,764.154,764.154,764.154,751.08,747.831,747.831,738.129,738.129,725.299,725.299,725.299,722.11,722.11,722.11,722.11,722.11,715.757,715.757,715.757,712.591,706.283,706.283,706.283,706.283,693.757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1964,,1,1,690.645,641.876,659.628,1,26,1,1,1,0,0,690.645,687.54,687.54,687.54,681.353,681.353,669.07,669.07,669.07,666.018,662.974,656.908,653.886,653.886,653.886,653.886,653.886,653.886,650.872,650.872,644.867,644.867,644.867,644.867,644.867,641.876,641.876,647.866,647.866,650.872,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1964,,1,1,787.328,659.937,705.294,30,1,1,1,1,0,0,659.937,666.018,666.018,662.974,662.974,662.974,662.974,662.974,662.974,669.07,675.196,675.196,681.353,684.443,687.54,693.757,693.757,712.591,712.591,718.93,718.93,728.495,731.698,738.129,751.08,751.08,754.337,770.737,770.737,787.328,787.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1964,,1,1,1020.572,817.675,933.462,24,1,1,1,1,0,0,817.675,817.675,817.675,821.085,821.085,831.362,838.252,866.12,916.08,937.957,945.312,945.312,923.341,901.651,923.341,937.957,960.114,975.041,986.318,990.093,1005.27,1009.084,1012.906,1020.572,1020.572,1012.906,997.666,982.552,982.552,986.318,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1964,,1,1,1329.296,1049.302,1229.939,29,1,1,1,1,0,0,1049.302,1070.538,1113.713,1148.93,1180.241,1202.889,1212.015,1193.801,1193.801,1221.178,1267.567,1234.995,1234.995,1230.38,1230.38,1230.38,1230.38,1230.38,1230.38,1225.774,1221.178,1234.995,1253.55,1276.958,1291.118,1305.363,1305.363,1319.694,1329.296,1329.296,1329.296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1965,,1,1,1545.048,1324.49,1454.582,21,3,1,1,1,0,0,1334.112,1334.112,1324.49,1334.112,1338.937,1343.771,1343.771,1402.534,1437.452,1462.683,1493.279,1513.87,1524.224,1529.415,1529.415,1524.224,1519.042,1513.87,1508.708,1524.224,1545.048,1545.048,1524.224,1503.555,1477.938,1462.683,1437.452,1437.452,1442.479,1437.452,1442.479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1965,,1,1,1706.198,1462.683,1617.458,22,1,1,1,1,0,0,1462.683,1472.843,1483.042,1488.156,1524.224,1534.616,1545.048,1555.518,1576.575,1576.575,1576.575,1587.162,1603.116,1619.158,1651.504,1673.264,1684.203,1684.203,1695.181,1695.181,1695.181,1706.198,1706.198,1689.687,1700.685,1700.685,1700.685,1700.685,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1965,,1,1,2191.997,1795.752,2049.914,15,1,1,1,1,0,0,1795.752,1882.002,1882.002,1899.52,1923.015,1946.67,1994.456,1994.456,2042.88,2079.618,2104.31,2141.649,2154.176,2166.743,2191.997,2160.455,2154.176,2154.176,2141.649,2129.163,2122.935,2104.31,2091.944,2079.618,2079.618,2061.204,2030.714,2024.646,2006.502,2006.502,2000.474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1965,,1,1,2091.944,1853.005,1932.298,30,12,1,1,1,0,0,1946.67,1934.823,1923.015,1911.248,1899.52,1887.832,1876.183,1864.574,1864.574,1864.574,1864.574,1853.005,1876.183,1876.183,1887.832,1887.832,1887.832,1899.52,1911.248,1923.015,1934.823,1952.608,1970.483,1988.448,2006.502,2018.588,2042.88,2055.086,2067.332,2091.944,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1965,,1,1,2618.092,2104.31,2368.452,22,1,1,1,1,0,0,2104.31,2129.163,2129.163,2135.401,2135.401,2135.401,2116.717,2129.163,2129.163,2141.649,2191.997,2242.989,2307.637,2386.55,2439.971,2521.323,2521.323,2521.323,2548.767,2562.55,2590.239,2618.092,2618.092,2618.092,2590.239,2548.767,2521.323,2480.464,2466.925,2439.971,2399.844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1965,,1,1,2386.55,2147.908,2271.871,1,30,1,1,1,0,0,2386.55,2360.084,2333.78,2320.688,2294.627,2281.657,2255.838,2255.838,2255.838,2249.408,2255.838,2275.187,2281.657,2294.627,2307.637,2307.637,2294.627,2294.627,2294.627,2307.637,2307.637,2294.627,2281.657,2242.989,2217.413,2217.413,2191.997,2179.35,2166.743,2147.908,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1965,,1,1,2129.163,1917.126,1986.997,1,25,1,1,1,0,0,2129.163,2116.717,2091.944,2079.618,2067.332,2055.086,2018.588,2018.588,2012.54,2006.502,2006.502,1994.456,1994.456,1982.449,1976.461,1970.483,1964.515,1958.556,1952.608,1952.608,1946.67,1946.67,1934.823,1923.015,1917.126,1917.126,1934.823,1934.823,1934.823,1934.823,1923.015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1965,,1,1,1934.823,1576.575,1776.607,1,31,1,1,1,0,0,1934.823,1934.823,1934.823,1923.015,1911.248,1899.52,1887.832,1876.183,1864.574,1853.005,1841.475,1893.671,1818.535,1812.824,1784.42,1784.42,1773.127,1761.874,1750.66,1728.351,1717.255,1706.198,1695.181,1673.264,1662.365,1646.089,1629.901,1619.158,1592.471,1587.162,1576.575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1965,,1,1,1566.027,1140.069,1359.796,1,30,1,1,1,0,0,1566.027,1555.518,1534.616,1524.224,1513.87,1493.279,1472.843,1462.683,1452.562,1442.479,1422.429,1402.534,1382.793,1372.98,1382.793,1363.205,1343.771,1324.49,1305.363,1295.857,1286.388,1267.567,1258.213,1239.619,1230.38,1212.015,1193.801,1184.751,1166.765,1140.069,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1965,,1,1,1646.089,1045.082,1264.666,28,18,1,1,1,0,0,1175.739,1175.739,1166.765,1148.93,1140.069,1131.246,1126.849,1131.246,1113.713,1105.003,1096.33,1079.098,1070.538,1070.538,1070.538,1070.538,1053.53,1045.082,1070.538,1166.765,1221.178,1412.462,1534.616,1597.788,1640.683,1619.158,1640.683,1646.089,1619.158,1534.616,1529.415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1965,,1,1,1513.87,1070.538,1192.394,1,30,1,1,1,0,0,1513.87,1472.843,1314.908,1276.958,1258.213,1239.619,1230.38,1221.178,1212.015,1202.889,1202.889,1202.889,1184.751,1184.751,1184.751,1184.751,1184.751,1175.739,1166.765,1157.829,1140.069,1131.246,1113.713,1105.003,1096.33,1087.695,1087.695,1087.695,1079.098,1070.538,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1965,,1,1,1363.205,1045.082,1136.255,31,6,1,1,1,0,0,1070.538,1062.015,1062.015,1053.53,1053.53,1045.082,1062.015,1062.015,1070.538,1070.538,1070.538,1079.098,1079.098,1079.098,1087.695,1096.33,1105.003,1122.461,1184.751,1212.015,1202.889,1193.801,1175.739,1166.765,1184.751,1193.801,1212.015,1239.619,1267.567,1295.857,1363.205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1966,,1,1,2281.657,1432.435,1856.178,16,1,1,1,1,0,0,1432.435,1442.479,1566.027,1640.683,1706.198,1761.874,1807.124,1864.574,1911.248,2042.88,2067.332,2154.176,2204.685,2242.989,2268.727,2281.657,2268.727,2242.989,2204.685,2129.163,2018.588,1911.248,1841.475,1750.66,1695.181,1629.901,1576.575,1534.616,1462.683,1447.516,1432.435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1966,,1,1,1864.574,1422.429,1567.739,28,1,1,1,1,0,0,1422.429,1422.429,1422.429,1422.429,1422.429,1422.429,1422.429,1432.435,1442.479,1442.479,1422.429,1462.683,1503.555,1545.048,1566.027,1587.162,1619.158,1635.287,1651.504,1667.81,1667.81,1673.264,1684.203,1695.181,1739.486,1807.124,1829.985,1864.574,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1966,,1,1,2067.332,1773.127,1861.145,31,23,1,1,1,0,0,1876.183,1853.005,1818.535,1807.124,1795.752,1795.752,1795.752,1807.124,1829.985,1829.985,1876.183,1876.183,1876.183,1876.183,1887.832,1887.832,1829.985,1818.535,1818.535,1807.124,1795.752,1784.42,1773.127,1795.752,1818.535,1887.832,1934.823,1994.456,2030.714,2048.978,2067.332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1966,,1,1,2521.323,2129.163,2320.961,8,30,1,1,1,0,0,2166.743,2242.989,2294.627,2346.911,2426.555,2480.464,2507.663,2521.323,2521.323,2507.663,2494.043,2466.925,2453.428,2426.555,2399.844,2360.084,2333.78,2307.637,2281.657,2255.838,2242.989,2217.413,2204.685,2191.997,2191.997,2179.35,2179.35,2154.176,2141.649,2129.163,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1966,,1,1,2129.163,1970.483,2018.367,1,25,1,1,1,0,0,2129.163,2091.944,2079.618,2067.332,2055.086,2042.88,2030.714,2018.588,2018.588,2006.502,1994.456,1994.456,1988.448,1988.448,1982.449,1982.449,1994.456,1994.456,2006.502,2006.502,2030.714,2030.714,2018.588,2006.502,1970.483,1970.483,1994.456,2018.588,2030.714,2018.588,2006.502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1966,,1,1,1994.456,1717.255,1848.366,1,27,1,1,1,0,0,1994.456,1982.449,1958.556,1958.556,1958.556,1958.556,1934.823,1923.015,1923.015,1911.248,1899.52,1887.832,1876.183,1864.574,1853.005,1841.475,1829.985,1818.535,1807.124,1795.752,1784.42,1773.127,1761.874,1750.66,1739.486,1728.351,1717.255,1717.255,1750.66,1750.66,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/7/1966,,1,1,1841.475,1513.87,1679.318,5,31,1,1,1,0,0,1750.66,1773.127,1784.42,1829.985,1841.475,1818.535,1795.752,1773.127,1761.874,1750.66,1739.486,1728.351,1706.198,1695.181,1684.203,1673.264,1662.365,1662.365,1662.365,1651.504,1640.683,1629.901,1608.453,1597.788,1587.162,1576.575,1566.027,1545.048,1524.224,1524.224,1513.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1966,,1,1,1483.042,1122.461,1292.296,1,31,1,1,1,0,0,1483.042,1472.843,1462.683,1442.479,1432.435,1422.429,1412.462,1392.644,1372.98,1353.469,1343.771,1343.771,1324.49,1314.908,1295.857,1276.958,1267.567,1258.213,1239.619,1230.38,1221.178,1212.015,1212.015,1202.889,1193.801,1175.739,1157.829,1148.93,1140.069,1131.246,1122.461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1966,,1,1,1113.713,887.346,1000.53,1,30,1,1,1,0,0,1113.713,1105.003,1096.33,1087.695,1079.098,1070.538,1062.015,1053.53,1045.082,1036.672,1036.672,1028.299,1020.572,1012.906,1005.27,997.666,990.093,982.552,975.041,967.562,960.114,952.697,945.312,937.957,930.634,923.341,912.461,905.247,894.483,887.346,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1966,,1,1,894.483,790.669,830.878,1,16,1,1,1,0,0,894.483,866.12,866.12,859.107,852.125,845.173,838.252,831.362,824.503,817.675,817.675,817.675,810.878,804.111,797.375,790.669,790.669,790.669,810.878,817.675,824.503,831.362,838.252,838.252,838.252,838.252,845.173,845.173,845.173,838.252,831.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1966,,1,1,967.562,831.362,903.716,30,1,1,1,1,0,0,831.362,831.362,852.125,859.107,866.12,873.165,873.165,873.165,866.12,866.12,866.12,873.165,880.24,887.346,894.483,901.651,916.08,923.341,930.634,937.957,945.312,952.697,952.697,945.312,945.312,941.63,945.312,952.697,960.114,967.562,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1966,,1,1,1032.481,901.651,952.081,25,14,1,1,1,0,0,937.957,967.562,960.114,952.697,916.08,923.341,930.634,952.697,930.634,945.312,937.957,908.85,908.85,901.651,908.85,923.341,923.341,926.984,930.634,945.312,960.114,967.562,982.552,1012.906,1032.481,1020.572,1005.27,990.093,975.041,967.562,967.562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1967,,1,1,1070.538,952.697,1032.812,28,2,1,1,1,0,0,960.114,952.697,952.697,967.562,997.666,1020.572,1012.906,1036.672,1045.082,1036.672,1028.299,1036.672,1053.53,1045.082,1036.672,1028.299,1012.906,1020.572,1036.672,1053.53,1062.015,1053.53,1062.015,1053.53,1053.53,1062.015,1062.015,1070.538,1070.538,1062.015,1070.538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1967,,1,1,1276.958,1070.538,1148.174,28,1,1,1,1,0,0,1070.538,1070.538,1079.098,1079.098,1087.695,1087.695,1096.33,1096.33,1105.003,1105.003,1105.003,1096.33,1105.003,1105.003,1113.713,1113.713,1140.069,1148.93,1157.829,1175.739,1221.178,1239.619,1248.897,1248.897,1248.897,1258.213,1267.567,1276.958,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,
67100000,2,1/3/1967,,1,1,1555.518,1295.857,1472.5,14,1,1,1,1,0,0,1295.857,1314.908,1314.908,1324.49,1372.98,1392.644,1397.584,1442.479,1483.042,1513.87,1534.616,1534.616,1545.048,1555.518,1555.518,1545.048,1545.048,1545.048,1534.616,1524.224,1503.555,1503.555,1493.279,1472.843,1472.843,1462.683,1462.683,1493.279,1493.279,1503.555,1513.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/4/1967,,1,1,1513.87,1483.042,1501.512,1,13,1,1,1,0,0,1513.87,1513.87,1513.87,1513.87,1513.87,1503.555,1503.555,1503.555,1493.279,1493.279,1493.279,1493.279,1483.042,1493.279,1493.279,1493.279,1493.279,1493.279,1493.279,1493.279,1493.279,1498.412,1503.555,1513.87,1508.708,1503.555,1503.555,1503.555,1513.87,1513.87,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/5/1967,,1,1,1513.87,1314.908,1435.862,3,31,1,1,1,0,0,1508.708,1508.708,1513.87,1508.708,1503.555,1503.555,1503.555,1493.279,1483.042,1483.042,1472.843,1462.683,1462.683,1452.562,1442.479,1432.435,1432.435,1422.429,1422.429,1422.429,1412.462,1412.462,1412.462,1402.534,1392.644,1372.98,1353.469,1343.771,1334.112,1324.49,1314.908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/6/1967,,1,1,1363.205,1310.13,1343.2,22,2,2,2,2,0,0,1314.908,1310.13,1314.908,1319.694,1324.49,1319.694,1314.908,1314.908,1319.694,1334.112,1338.937,1338.937,1338.937,1348.615,1348.615,1348.615,1358.332,1358.332,1358.332,1353.469,1358.332,1363.205,1363.205,1363.205,1363.205,1363.205,1363.205,1363.205,1358.332,1358.332,,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
67100000,2,1/7/1967,,1,1,1348.615,1140.069,1251.685,1,31,2,2,2,0,0,1348.615,1343.771,1338.937,1324.49,1324.49,1324.49,1314.908,1305.363,1295.857,1295.857,1286.388,1276.958,1276.958,1267.567,1258.213,1258.213,1253.55,1248.897,1239.619,1230.38,1221.178,1212.015,1202.889,1193.801,1184.751,1184.751,1175.739,1166.765,1157.829,1148.93,1140.069,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/8/1967,,1,1,1131.246,866.12,1004.872,1,31,1,1,1,0,0,1131.246,1122.461,1113.713,1105.003,1096.33,1092.008,1087.695,1083.392,1070.538,1062.015,1053.53,1045.082,1036.672,1028.299,1020.572,1012.906,1005.27,990.093,982.552,975.041,960.114,952.697,945.312,930.634,923.341,908.85,901.651,894.483,880.24,873.165,866.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/9/1967,,1,1,852.125,693.757,764.419,2,28,1,1,1,0,0,838.252,852.125,845.173,838.252,831.362,824.503,817.675,817.675,810.878,810.878,804.111,790.669,777.35,770.737,764.154,757.602,751.08,738.129,731.698,731.698,725.299,712.591,706.283,700.005,700.005,700.005,700.005,693.757,696.877,693.757,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/10/1967,,1,1,687.54,638.892,662.467,1,18,1,1,1,0,0,687.54,681.353,681.353,675.196,675.196,675.196,669.07,666.018,662.974,659.937,656.908,659.937,656.908,653.886,650.872,644.867,644.867,638.892,638.892,647.866,644.867,644.867,650.872,656.908,662.974,666.018,669.07,669.07,675.196,681.353,687.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/11/1967,,1,1,783.995,681.353,740.387,27,1,1,1,1,0,0,681.353,684.443,690.645,693.757,696.877,700.005,700.005,706.283,709.433,722.11,718.93,725.299,731.698,738.129,744.589,751.08,757.602,764.154,764.154,767.442,770.737,770.737,774.04,774.04,777.35,777.35,783.995,777.35,777.35,780.669,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
67100000,2,1/12/1967,,1,1,937.957,783.995,842.7,26,1,1,1,1,0,0,783.995,783.995,783.995,790.669,797.375,800.739,804.111,810.878,817.675,824.503,831.362,831.362,831.362,827.929,827.929,831.362,834.804,834.804,841.709,848.645,859.107,866.12,883.789,901.651,930.634,937.957,908.85,894.483,873.165,862.61,866.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/1/1968,,1,1,2320.688,845.173,1365.239,30,1,1,1,1,0,0,845.173,845.173,855.612,862.61,866.12,866.12,873.165,873.165,866.12,880.24,894.483,916.08,930.634,967.562,1012.906,1032.481,1175.739,1382.793,1422.429,1483.042,1576.575,1678.729,1750.66,1818.535,2018.588,2154.176,2255.838,2294.627,2281.657,2320.688,2320.688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67100000,2,1/2/1968,,1,1,2230.181,1587.162,1736.797,1,15,1,1,1,0,0,2230.181,2166.743,2116.717,2042.88,1994.456,1934.823,1818.535,1876.183,1773.127,1728.351,1684.203,1651.504,1608.453,1597.788,1587.162,1619.158,1597.788,1597.788,1619.158,1613.801,1608.453,1608.453,1629.901,1619.158,1619.158,1619.158,1608.453,1597.788,1597.788,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
67100000,2,1/3/1968,,1,1,1597.788,1422.429,1517.541,1,29,1,1,1,0,0,1597.788,1592.471,1587.162,1587.162,1576.575,1576.575,1566.027,1555.518,1545.048,1545.048,1539.827,1534.616,1524.224,1524.224,1529.415,1534.616,1534.616,1534.616,1524.224,1513.87,1503.555,1493.279,1483.042,1462.683,1462.683,1457.618,1447.516,1442.479,1422.429,1422.429,1422.429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
